experiment	ppid	session_num	trial_num	block_num	trial_num_in_block	start_time	end_time	trial_no	scene	target	response_mode	shift_x	shift_y	shift_z	view_rotation	preview_label	t_starting_pos	standing_y_rotation	target_label	target_pos_x	target_pos_y	target_pos_z	target_euler_x	target_euler_y	target_euler_z	target_bbox_center_x	target_bbox_center_y	target_bbox_center_z	target_bbox_size_x	target_bbox_size_y	target_bbox_size_z	t_scene_preview_start	t_scene_preview_end	t_response_start	t_response_end	response_pos_x_pivot	response_pos_y_pivot	response_pos_z_pivot	response_euler_x	response_euler_y	response_euler_z	tar_error_pos	tar_error_pos_x	tar_error_pos_y	tar_error_pos_z	tar_error_angle	tar_error_euler_x	tar_error_euler_y	tar_error_euler_z	standing_pos_x	standing_pos_y	standing_pos_z	VR_move_location_0	Eye_gaze_location_0	trial_valid	invalid_reason	response_bbox_center_x	response_bbox_center_y	response_bbox_center_z	tar_error_bbox	tar_error_bbox_x	tar_error_bbox_y	tar_error_bbox_z	response_duration	tar_error_surf	trial_status	drop_count	last_drop_time	last_drop_x	last_drop_z	drop1_err_pos	drop2_err_pos	drop3_err_pos	drop4_err_pos	move_dist	tar_error_right_left	tar_error_away_toward
Pilot_Office_cube	6	3	24	1	24	465.677	484.4359	8	O02	O02_L15	cube	0	0	0	90	Clock	468.9421	89.48105	tableclock	1.717249	0.741288	-0.381913	356.9992	269.6479	0.111573	1.697608	0.916266	-0.380892	0.237385	0.358919	0.224152	469.4531	471.5855	473.5961	483.4142	1.722185	0.793444	-0.432517	0.870634	1.633479	358.7521	0.072839	0.004936	0.052156	-0.050604	92.03121	-356.1285	-268.0144	358.6405	1.231622	1.411708	-0.315075	Pilot_Office_cube/6/S003/trackers/VR_move_T024.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T024.csv	1	valid	1.72361	0.792684	-0.382543	0.126298	0.026002	-0.123582	-0.001651	9.818100000000015	0.050844163008156584	valid	2.0	482.6479	1.462136	-0.326288					1.8049891016802264	0.050604	0.004936
Pilot_Office_cube	6	3	25	1	25	485.4465	500.4293	2	O02	O02_L23	cube	0	0	0	270	Globe	488.8563	269.8325	globe	-1.690767	0.952719	-1.18695	272.2737	97.45389	325.6657	-1.690357	1.158456	-1.180549	0.386225	0.426065	0.381431	489.3682	491.1332	493.1437	499.4078	-1.726033	1.003164	-1.269228	2.059645	355.9911	1.982261	0.102753	-0.035266	0.050445	-0.082278	107.6712	-270.214	258.5372	-323.6835	-1.22161	1.464944	-0.922451	Pilot_Office_cube/6/S003/trackers/VR_move_T025.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T025.csv	1	valid	-1.729526	1.001367	-1.219383	0.166492	-0.039169	-0.15709	-0.038834	6.264099999999985	0.08951737283901942	valid	1.0	498.7634	-1.348583	-1.102836					1.8782872304802551	-0.082278	0.035266
Pilot_Office_cube	6	3	26	1	26	501.4401	515.2679	2	O02	O02_L23	cube	0	0	0	270	Globe	504.3946	271.2516	globe	-1.690767	0.952719	-1.18695	272.2737	97.45389	325.6657	-1.690357	1.158456	-1.180549	0.386225	0.426065	0.381431	504.9053	506.3051	508.3152	514.257	-1.711186	0.996254	-1.24574	1.208989	357.2749	358.7319	0.07595	-0.020419	0.043535	-0.05879	107.8955	-271.0647	259.821	33.06619	-1.217396	1.46786	-0.898925	Pilot_Office_cube/6/S003/trackers/VR_move_T026.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T026.csv	1	valid	-1.713563	0.995199	-1.195807	0.165603	-0.023206	-0.163257	-0.015258	5.941799999999944	0.062235035639099795	valid	1.0	513.5577	-1.338259	-1.098304					1.8871043622048325	-0.05879	0.020419
Pilot_Office_cube	6	3	27	1	27	516.2784	529.7731	9	O02	O02_L05	cube	0	0	0	0	Telephone	519.2561	0.057246	landline	-0.743321	0.696754	1.575369	0.0	211.359	0.0	-0.740645	0.79142	1.579673	0.272401	0.189332	0.235766	519.7662	522.0207	524.0311	528.7512	-0.73697	0.745282	1.516754	0.344353	0.159234	359.8591	0.076361	0.006351	0.048528	-0.058615	148.8008	0.344353	-211.1998	359.8591	-0.468222	1.391599	0.937716	Pilot_Office_cube/6/S003/trackers/VR_move_T027.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T027.csv	1	valid	-0.736831	0.744982	1.566753	0.048353	0.003813	-0.046438	-0.01292	4.720100000000002	0.05895806497842352	valid	1.0	528.0292	-0.67493	1.270441					1.6865270351933712	0.006351	-0.058615
Pilot_Office_cube	6	3	28	1	28	530.7838	545.4113	3	O02	O02_L01	cube	0	0	0	180	Sushi	534.7488	178.957	sushi	0.024424	0.523493	-1.377002	359.1866	216.5073	358.2385	0.023787	0.554909	-1.37584	0.503964	0.185142	0.504825	535.2597	536.7591	538.7696	544.3893	0.020408	0.561319	-1.429271	352.1216	0.329139	358.8958	0.064645	-0.004016	0.037826	-0.052269	143.9434	-7.065063	-216.1782	0.657349	0.0627	1.33984	-0.99592	Pilot_Office_cube/6/S003/trackers/VR_move_T028.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T028.csv	1	valid	0.020693	0.568173	-1.379744	0.014169	-0.003094	0.013264	-0.003904	5.61970000000008	0.05242305425096853	valid	1.0	543.8341	0.062059	-1.130975					1.2160986004733185	0.004016	0.052269
Pilot_Office_cube	6	3	29	1	29	546.4219	562.2486	4	O02	O02_L09	cube	0	0	0	90	Flowers	550.0425	91.04496	flowers	1.650739	0.758584	0.010883	359.0852	152.7474	2.739967	1.662761	1.086827	-0.027271	0.470968	0.663228	0.589821	550.5534	552.5526	554.563	561.2269	1.730203	0.791084	-0.026979	2.055296	1.644474	356.9929	0.093831	0.079464	0.032499	-0.037862	151.0928	-357.0299	-151.1029	354.2529	1.264428	1.309129	0.056424	Pilot_Office_cube/6/S003/trackers/VR_move_T029.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T029.csv	1	valid	1.731637	0.789291	0.022968	0.309509	0.068876	-0.297537	0.050239	6.663900000000012	0.08802305572973479	valid	1.0	560.6163	1.408008	0.052203					1.4102553882537676	0.037862	0.079464
Pilot_Office_cube	6	3	30	1	30	563.2594	576.9872	9	O02	O02_L05	cube	0	0	0	0	Telephone	566.3026	0.039216	landline	-0.743321	0.696754	1.575369	0.0	211.359	0.0	-0.740645	0.79142	1.579673	0.272401	0.189332	0.235766	566.8135	568.0685	570.079	575.9655	-0.732463	0.752899	1.502364	1.793457	356.5291	1.572088	0.092736	0.010858	0.056145	-0.073005	145.1532	1.793457	145.1701	1.572088	-0.582212	1.305676	1.12307	Pilot_Office_cube/6/S003/trackers/VR_move_T030.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T030.csv	1	valid	-0.735489	0.751334	1.552248	0.048843	0.005156	-0.040086	-0.027426	5.886500000000069	0.07380803607331655	valid	1.0	575.3546	-0.670325	1.258481					1.5286387021269627	0.010858	-0.073005
Pilot_Office_cube	6	3	31	1	31	577.9978	593.7581	2	O02	O02_L23	cube	0	0	0	270	Globe	581.0299	269.6039	globe	-1.690767	0.952719	-1.18695	272.2737	97.45389	325.6657	-1.690357	1.158456	-1.180549	0.386225	0.426065	0.381431	581.5409	583.2182	585.2285	592.7364	-1.711802	1.001485	-1.257075	1.820016	354.9978	359.3031	0.087967	-0.021035	0.048766	-0.070125	109.2038	-270.4536	257.5439	33.63736	-1.222601	1.464334	-0.908546	Pilot_Office_cube/6/S003/trackers/VR_move_T031.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T031.csv	1	valid	-1.716159	0.999897	-1.207291	0.162855	-0.025802	-0.158559	-0.026742	7.50789999999995	0.07321193106318126	valid	1.0	591.9478	-1.342099	-1.094256					1.912387698989649	-0.070125	0.021035
Pilot_Office_cube	6	3	32	1	32	594.7688	611.2065	4	O02	O02_L09	cube	0	0	0	90	Flowers	599.267	91.38454	flowers	1.650739	0.758584	0.010883	359.0852	152.7474	2.739967	1.662761	1.086827	-0.027271	0.470968	0.663228	0.589821	599.778	602.1214	604.1317	610.1848	1.698116	0.79107	-0.016764	0.975704	0.609344	359.5053	0.063751	0.047377	0.032486	-0.027647	152.1515	-358.1095	-152.1381	356.7654	1.005764	1.420078	0.059887	Pilot_Office_cube/6/S003/trackers/VR_move_T032.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T032.csv	1	valid	1.698648	0.790219	0.033226	0.304835	0.035887	-0.296609	0.060497	6.053099999999972	0.054853775968478236	valid	1.0	609.2074	1.420258	0.077883					1.7667881839906205	0.027647	0.047377
Pilot_Office_cube	6	3	33	1	33	612.2174	625.4785	3	O02	O02_L01	cube	0	0	0	180	Sushi	615.7715	180.8001	sushi	0.024424	0.523493	-1.377002	359.1866	216.5073	358.2385	0.023787	0.554909	-1.37584	0.503964	0.185142	0.504825	616.2823	617.4819	619.4922	624.4678	0.035352	0.569027	-1.423614	355.1523	3.041045	357.5891	0.066071	0.010928	0.045534	-0.046611	146.5236	-4.034332	-213.4662	-0.649353	0.042493	1.338346	-0.987278	Pilot_Office_cube/6/S003/trackers/VR_move_T033.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T033.csv	1	valid	0.037995	0.573253	-1.373863	0.023287	0.014208	0.018344	0.001977	4.975599999999986	0.04787587835225572	valid	1.0	623.7681	0.081231	-1.155155					1.2387301533298722	-0.010928	0.046611
Pilot_Office_cube	6	3	34	1	34	626.4892	641.8496	5	O02	O02_L11	cube	0	0	0	270	Cookies	632.076	271.4153	cookies	-1.527065	0.775583	0.496761	0.0	36.522	0.0	-1.527065	0.793719	0.496761	0.274797	0.07267	0.274796	632.5869	633.9531	635.9634	640.8281	-1.536271	0.824911	0.441201	359.5164	0.27419	1.026476	0.074866	-0.009207	0.049328	-0.05556	36.26062	359.5164	-36.24781	1.026476	-1.1429	1.382737	0.368124	Pilot_Office_cube/6/S003/trackers/VR_move_T034.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T034.csv	1	valid	-1.536032	0.825333	0.491199	0.033328	-0.008967	0.031614	-0.005562	4.864699999999971	0.05631752867447222	valid	1.0	640.306	-1.27335	0.411172					1.364433940641812	-0.05556	0.009207
Pilot_Office_cube	6	3	35	1	35	642.8604	657.1879	6	O02	O02_L03	cube	0	0	0	270	Printer	645.1706	272.6898	printer	-1.716147	0.955864	-0.618053	0.0	90.47899	0.0	-1.64673	1.03389	-0.618486	0.478432	0.156053	0.427981	645.6816	647.7141	649.7245	656.1663	-1.695396	1.002989	-0.687466	359.9352	0.799973	357.9057	0.086426	0.020751	0.047125	-0.069412	89.69948	359.9352	-89.67902	357.9057	-1.169127	1.448039	-0.562948	Pilot_Office_cube/6/S003/trackers/VR_move_T035.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T035.csv	1	valid	-1.694698	1.003046	-0.63747	0.060106	-0.047968	-0.030845	-0.018985	6.441799999999944	0.07244838555827186	valid	1.0	655.3555	-1.318364	-0.579251					1.5742162550194232	-0.069412	-0.020751
Pilot_Office_cube	6	3	36	1	36	658.1985	674.0477	1	O02	O02_L26	cube	0	0	0	180	Footstool	660.8199	180.7098	cushion	1.038984	0.001137	-0.711692	1.254726	143.4689	0.540435	1.041459	0.121186	-0.71313	0.77365	0.257415	0.774065	661.3308	663.9187	665.9288	673.026	1.026356	0.082021	-0.66641	345.4699	327.0877	356.0711	0.093553	-0.012628	0.080885	0.045282	176.9346	344.2151	183.6188	355.5306	0.822721	1.303888	-0.436739	Pilot_Office_cube/6/S003/trackers/VR_move_T036.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T036.csv	1	valid	1.000057	0.094566	-0.625777	0.100266	-0.041402	-0.02662	0.087353	7.09719999999993	0.04700984905315056	valid	1.0	672.1929	0.920002	-0.537345					1.3249327719465078	0.012628	-0.045282
Pilot_Office_cube	6	3	37	1	37	675.0585	688.4974	7	O02	O02_L18	cube	0	0	0	180	Helicopter	677.5685	179.0687	helicopter	0.582935	0.518954	-1.327039	0.0	339.398	0.0	0.527807	0.624263	-1.343417	0.599171	0.211206	0.5392	678.0793	679.2013	681.2115	687.4758	0.605284	0.565083	-1.364155	1.693608	2.454016	356.5676	0.063284	0.022349	0.046129	-0.037116	23.41729	1.693608	-336.944	356.5676	0.541821	1.31425	-0.902524	Pilot_Office_cube/6/S003/trackers/VR_move_T037.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T037.csv	1	valid	0.607424	0.563605	-1.314223	0.104262	0.079617	-0.060658	0.029194	6.264300000000048	0.043325226566054996	valid	1.0	686.676	0.619466	-1.045036					1.4390477994131055	-0.022349	0.037116
Pilot_Office_cube	6	3	38	1	38	689.5081	705.6361	8	O02	O02_L15	cube	0	0	0	90	Clock	693.4398	89.1328	tableclock	1.717249	0.741288	-0.381913	356.9992	269.6479	0.111573	1.697608	0.916266	-0.380892	0.237385	0.358919	0.224152	693.9508	695.5058	697.5162	704.6243	1.71576	0.795132	-0.437359	2.055002	1.237231	359.3834	0.077303	-0.001489	0.053844	-0.055446	91.69395	-354.9442	-268.4107	359.2719	1.22489	1.403186	-0.297395	Pilot_Office_cube/6/S003/trackers/VR_move_T038.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T038.csv	1	valid	1.716839	0.793339	-0.387403	0.124593	0.019231	-0.122927	-0.006511	7.108099999999922	0.05546598991273841	valid	1.0	703.9578	1.421356	-0.324277					1.802369715487043	0.055446	-0.001489
Pilot_Office_cube	6	3	39	1	39	706.6456	720.5622	5	O02	O02_L11	cube	0	0	0	270	Cookies	710.444	271.0785	cookies	-1.527065	0.775583	0.496761	0.0	36.522	0.0	-1.527065	0.793719	0.496761	0.274797	0.07267	0.274796	710.955	712.7655	714.7757	719.5405	-1.53405	0.819824	0.432539	358.6339	359.7125	1.798761	0.078298	-0.006985	0.044241	-0.064222	36.85487	358.6339	323.1905	1.798761	-1.146472	1.39847	0.370209	Pilot_Office_cube/6/S003/trackers/VR_move_T039.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T039.csv	1	valid	-1.534301	0.821016	0.482524	0.031625	-0.007236	0.027297	-0.014237	4.764799999999923	0.06460073922951656	valid	1.0	718.9743	-1.308	0.427633					1.3572546686572662	-0.064222	0.006985
Pilot_Office_cube	6	3	40	1	40	721.5728	736.7779	10	O02	O02_L06	cube	0	0	0	270	Lamp	724.0386	269.4038	desklamp	-1.794875	0.765892	0.397152	355.5128	118.53	358.3776	-1.759872	1.074492	0.504581	0.517692	0.639956	0.658181	724.5494	726.0267	728.0372	735.7562	-1.772179	0.82035	0.350882	359.9538	359.2227	5.220406	0.074978	0.022696	0.054458	-0.046271	119.2066	4.440979	240.6927	-353.1572	-1.030519	1.40254	0.24495	Pilot_Office_cube/6/S003/trackers/VR_move_T040.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T040.csv	1	valid	-1.772857	0.820391	0.400877	0.274755	-0.012985	-0.254101	-0.103704	7.719000000000051	0.05153660171179315	valid	2.0	734.8342	-1.488015	0.354106					2.0019046899250803	-0.046271	-0.022696
Pilot_Office_cube	6	3	41	1	41	737.7885	750.9078	9	O02	O02_L05	cube	0	0	0	0	Telephone	739.9765	2.918083	landline	-0.743321	0.696754	1.575369	0.0	211.359	0.0	-0.740645	0.79142	1.579673	0.272401	0.189332	0.235766	740.4875	742.1201	744.1304	749.8947	-0.747893	0.748439	1.525654	359.6354	359.3983	359.6939	0.07186	-0.004572	0.051685	-0.049715	148.0386	359.6354	148.0393	359.6939	-0.49226	1.359839	0.976211	Pilot_Office_cube/6/S003/trackers/VR_move_T041.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T041.csv	1	valid	-0.748418	0.748758	1.57565	0.043551	-0.007774	-0.042662	-0.004023	5.764299999999935	0.049924787520829725	valid	1.0	749.2396	-0.658731	1.246257					1.6912482467389807	-0.004572	-0.049715
Pilot_Office_cube	6	3	42	1	42	751.9161	766.2104	3	O02	O02_L01	cube	0	0	0	180	Sushi	756.2032	179.296	sushi	0.024424	0.523493	-1.377002	359.1866	216.5073	358.2385	0.023787	0.554909	-1.37584	0.503964	0.185142	0.504825	756.7142	758.1027	760.1129	765.1886	0.045929	0.568774	-1.431647	354.0854	359.9201	0.072826	0.074154	0.021506	0.045281	-0.054644	143.5628	-5.101227	143.4128	-358.1656	0.069759	1.241083	-1.035855	Pilot_Office_cube/6/S003/trackers/VR_move_T042.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T042.csv	1	valid	0.04586	0.573927	-1.381913	0.029762	0.022073	0.019018	-0.006073	5.0756999999999834	0.058724279901927974	valid	1.0	764.6332	0.070938	-1.193143					1.296726382364984	-0.021506	0.054644
Pilot_Office_cube	6	3	43	1	43	767.2211	782.3926	10	O02	O02_L06	cube	0	0	0	270	Lamp	771.5526	271.1831	desklamp	-1.794875	0.765892	0.397152	355.5128	118.53	358.3776	-1.759872	1.074492	0.504581	0.517692	0.639956	0.658181	772.0635	773.4965	775.5068	781.3724	-1.767049	0.82517	0.349617	359.3506	2.273212	5.205697	0.080918	0.027826	0.059277	-0.047535	116.1173	3.837738	-116.2568	-353.1719	-1.03905	1.441837	0.276057	Pilot_Office_cube/6/S003/trackers/VR_move_T043.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T043.csv	1	valid	-1.765066	0.825736	0.399575	0.270061	-0.005194	-0.248756	-0.105007	5.865599999999972	0.05508050926598259	valid	1.0	780.5825	-1.418385	0.31164					1.7733254504518872	-0.047535	-0.027826
Pilot_Office_cube	6	3	44	1	44	783.4033	796.8091	10	O02	O02_L06	cube	0	0	0	270	Lamp	785.5025	270.0826	desklamp	-1.794875	0.765892	0.397152	355.5128	118.53	358.3776	-1.759872	1.074492	0.504581	0.517692	0.639956	0.658181	786.0134	787.2686	789.2788	795.7875	-1.772108	0.819322	0.341511	359.1939	1.337764	6.593807	0.08043	0.022767	0.05343	-0.055641	117.0289	3.681122	-117.1923	-351.7838	-1.090063	1.430616	0.28476	Pilot_Office_cube/6/S003/trackers/VR_move_T044.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T044.csv	1	valid	-1.770941	0.820025	0.391493	0.278684	-0.011069	-0.254467	-0.113088	6.508699999999976	0.060118692351048345	valid	1.0	794.9876	-1.437089	0.317136					1.8248518590931582	-0.055641	-0.022767
Pilot_Office_cube	6	3	45	1	45	797.8198	811.4921	10	O02	O02_L06	cube	0	0	0	270	Lamp	799.6634	272.0572	desklamp	-1.794875	0.765892	0.397152	355.5128	118.53	358.3776	-1.759872	1.074492	0.504581	0.517692	0.639956	0.658181	800.1742	801.574	803.5844	810.4703	-1.763809	0.825256	0.346147	359.0137	0.072106	3.451546	0.084206	0.031066	0.059363	-0.051006	118.3144	3.500916	-118.4579	-354.926	-1.189279	1.406098	0.255761	Pilot_Office_cube/6/S003/trackers/VR_move_T045.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T045.csv	1	valid	-1.763746	0.826116	0.396139	0.271045	-0.003874	-0.248376	-0.108442	6.885899999999992	0.05972107149909489	valid	1.0	809.7371	-1.488082	0.341315					1.8928184906515164	-0.051006	-0.031066
Pilot_Office_cube	6	3	46	1	46	812.5026	826.9748	3	O02	O02_L01	cube	0	0	0	180	Sushi	815.3127	179.2141	sushi	0.024424	0.523493	-1.377002	359.1866	216.5073	358.2385	0.023787	0.554909	-1.37584	0.503964	0.185142	0.504825	815.8234	818.2227	820.2331	825.9529	0.016307	0.55832	-1.438609	352.0872	1.894816	358.3849	0.071233	-0.008116	0.034827	-0.061606	145.4672	-7.099396	-214.6125	0.146454	0.071147	1.272396	-1.016543	Pilot_Office_cube/6/S003/trackers/VR_move_T046.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T046.csv	1	valid	0.017945	0.565203	-1.389112	0.017783	-0.005842	0.010294	-0.013272	5.719799999999964	0.0621394249892932	valid	1.0	825.3973	0.063433	-1.130051					1.047530145531809	0.008116	0.061606
Pilot_Office_cube	6	3	47	1	47	827.9853	844.3009	6	O02	O02_L03	cube	0	0	0	270	Printer	830.9617	269.7582	printer	-1.716147	0.955864	-0.618053	0.0	90.47899	0.0	-1.64673	1.03389	-0.618486	0.478432	0.156053	0.427981	831.4617	832.7279	834.7382	843.279	-1.687634	1.007128	-0.719222	2.282398	358.063	359.6878	0.116944	0.028513	0.051263	-0.101168	92.43199	2.282398	267.584	359.6878	-1.212594	1.456963	-0.550222	Pilot_Office_cube/6/S003/trackers/VR_move_T047.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T047.csv	1	valid	-1.689323	1.005136	-0.66929	0.072263	-0.042593	-0.028754	-0.050804	8.54079999999999	0.1051102170580958	valid	1.0	842.6793	-1.300319	-0.563292					1.5275753619981216	-0.101168	-0.028513
Pilot_Office_cube	6	3	48	1	48	845.3116	857.6176	7	O02	O02_L18	cube	0	0	0	180	Helicopter	847.7216	182.2203	helicopter	0.582935	0.518954	-1.327039	0.0	339.398	0.0	0.527807	0.624263	-1.343417	0.599171	0.211206	0.5392	848.2325	848.9991	851.0093	856.5958	0.603746	0.570875	-1.385725	359.7512	1.074607	357.0292	0.081074	0.020811	0.051921	-0.058686	21.87181	359.7512	-338.3234	357.0292	0.511885	1.26175	-0.888521	Pilot_Office_cube/6/S003/trackers/VR_move_T048.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T048.csv	1	valid	0.604684	0.571092	-1.335734	0.093788	0.076877	-0.05317	0.007683	5.586500000000001	0.06226671917645897	valid	1.0	855.885	0.57762	-1.122022					1.488305287610229	-0.020811	0.058686
Pilot_Office_cube	6	3	49	1	49	858.6283	873.3001	2	O02	O02_L23	cube	0	0	0	270	Globe	861.2385	268.6788	globe	-1.690767	0.952719	-1.18695	272.2737	97.45389	325.6657	-1.690357	1.158456	-1.180549	0.386225	0.426065	0.381431	861.7493	863.06	865.0704	872.2784	-1.716468	1.002699	-1.265373	1.275536	356.3238	357.7722	0.096481	-0.025701	0.04998	-0.078423	108.8656	-270.9981	258.8699	32.10651	-1.261974	1.457635	-1.016621	Pilot_Office_cube/6/S003/trackers/VR_move_T049.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T049.csv	1	valid	-1.719674	1.001585	-1.215488	0.163367	-0.029316	-0.156871	-0.034939	7.208000000000084	0.08252701575847772	valid	1.0	871.5787	-1.337661	-1.111778					1.921807317056312	-0.078423	0.025701
Pilot_Office_cube	6	3	50	1	50	874.3109	890.1155	9	O02	O02_L05	cube	0	0	0	0	Telephone	876.8209	1.637014	landline	-0.743321	0.696754	1.575369	0.0	211.359	0.0	-0.740645	0.79142	1.579673	0.272401	0.189332	0.235766	877.3318	879.309	881.3194	889.0938	-0.731284	0.747322	1.514866	358.2215	0.038099	0.294647	0.079766	0.012038	0.050568	-0.060503	148.6877	358.2215	-211.3209	0.294647	-0.30264	1.423362	0.659837	Pilot_Office_cube/6/S003/trackers/VR_move_T050.csv	Pilot_Office_cube/6/S003/trackers/Eye_gaze_T050.csv	1	valid	-0.73125	0.748874	1.564842	0.046026	0.009394	-0.042546	-0.014831	7.774400000000014	0.06168875406425385	valid	2.0	888.0831	-0.683327	1.289887					2.186053365920271	0.012038	-0.060503
Pilot_Office_cube	7	2	1	1	1	50.94239	113.7599	3	O02	O02_L01	cube	0	0	0	180	Sushi	89.18106	181.0398	sushi	0.024424	0.523493	-1.377002	359.1866	216.5073	358.2385	0.023787	0.554909	-1.37584	0.503964	0.185142	0.504825	94.33852	98.34402	100.3544	112.7382	0.020572	0.522402	-1.339398	345.0869	3.809787	358.2545	0.037817	-0.003851	-0.001092	0.037605	147.5587	-14.0997	-212.6975	0.016052	0.0478	1.530774	-0.373381	Pilot_Office_cube/7/S002/trackers/VR_move_T001.csv	Pilot_Office_cube/7/S002/trackers/Eye_gaze_T001.csv	1	valid	0.021237	0.570695	-1.352332	0.028431	-0.00255	0.015786	0.023508	12.383800000000008	0.03780077671159678	valid	1.0	108.5399	0.089011	-0.957809					1.8379791256301443	0.003851	-0.037605
Pilot_Office_cube	7	2	3	1	3	143.2591	168.0047	2	O02	O02_L23	cube	0	0	0	270	Globe	151.3782	271.8215	globe	-1.690767	0.952719	-1.18695	272.2737	97.45389	325.6657	-1.690357	1.158456	-1.180549	0.386225	0.426065	0.381431	151.8892	154.5214	156.5317	166.9831	-1.673776	0.972674	-1.192797	359.2138	347.0614	358.3014	0.026853	0.016991	0.019955	-0.005847	112.0902	86.94016	249.6075	32.63562	-0.751768	1.539655	-0.439975	Pilot_Office_cube/7/S002/trackers/VR_move_T003.csv	Pilot_Office_cube/7/S002/trackers/Eye_gaze_T003.csv	1	valid	-1.672178	1.022648	-1.193133	0.137597	0.01818	-0.135809	-0.012585	10.451400000000007	0.017968903416736404	valid	2.0	164.3396	-1.171556	-0.915259					2.1131921177283877	-0.005847	-0.016991
Pilot_Office_cube	7	2	4	1	4	169.0154	183.8761	6	O02	O02_L03	cube	0	0	0	270	Printer	174.1466	273.0369	printer	-1.716147	0.955864	-0.618053	0.0	90.47899	0.0	-1.64673	1.03389	-0.618486	0.478432	0.156053	0.427981	174.6576	175.8461	177.8565	182.8655	-1.679803	0.956212	-0.587579	359.7242	358.9681	354.4437	0.047431	0.036344	0.000348	0.030474	91.65563	359.7242	268.4891	354.4437	-0.522044	1.548943	-0.227618	Pilot_Office_cube/7/S002/trackers/VR_move_T004.csv	Pilot_Office_cube/7/S002/trackers/Eye_gaze_T004.csv	1	valid	-1.674958	1.005977	-0.587731	0.050218	-0.028228	-0.027914	0.030754	5.008999999999986	0.04742943191732336	valid	1.0	181.4883	-1.178024	-0.556645					1.8939240981942418	0.030474	-0.036344
Pilot_Office_cube	7	2	5	1	5	184.8867	195.7047	4	O02	O02_L09	cube	0	0	0	90	Flowers	185.8308	89.73175	flowers	1.650739	0.758584	0.010883	359.0852	152.7474	2.739967	1.662761	1.086827	-0.027271	0.470968	0.663228	0.589821	186.3418	187.8412	189.8515	194.6829	1.675044	0.733623	0.005416	2.991856	0.930621	2.394988	0.035266	0.024305	-0.024962	-0.005467	151.8274	-356.0934	-151.8168	-0.344979	0.870948	1.435861	0.126115	Pilot_Office_cube/7/S002/trackers/VR_move_T005.csv	Pilot_Office_cube/7/S002/trackers/Eye_gaze_T005.csv	1	valid	1.672997	0.783511	0.008057	0.305538	0.010236	-0.303316	0.035328	4.831400000000002	0.02491226834312767	valid	1.0	193.8943	1.244078	0.104916					1.624921774635207	0.005467	0.024305
Pilot_Office_cube	7	2	6	1	6	196.7155	210.1099	3	O02	O02_L01	cube	0	0	0	180	Sushi	200.3694	183.0285	sushi	0.024424	0.523493	-1.377002	359.1866	216.5073	358.2385	0.023787	0.554909	-1.37584	0.503964	0.185142	0.504825	200.8804	202.2354	204.2457	209.0882	0.036844	0.534475	-1.362551	359.1851	359.988	1.278129	0.021993	0.01242	0.010982	0.014452	143.5372	-0.001556	143.4807	-356.9603	0.05951	1.54453	-0.225102	Pilot_Office_cube/7/S002/trackers/VR_move_T006.csv	Pilot_Office_cube/7/S002/trackers/Eye_gaze_T006.csv	1	valid	0.035728	0.584458	-1.363262	0.034263	0.011941	0.029549	0.012578	4.842500000000001	0.019054862922624233	valid	1.0	207.3668	0.09242	-0.951132					1.4750529817981857	-0.01242	-0.014452
